checkedAt,coin,premium,korbitPrice,foreignPrice,usdKrwRate
2026-09-19T00:00:06.915Z,BTC,-0.9199,110641000,80889.6,1380.501743
2026-09-19T00:00:06.915Z,ETH,-1.1225,3565000,2611.71,1380.501743
2026-09-19T00:00:06.915Z,SOL,-1.1253,153900,112.75,1380.501743
2026-09-19T00:00:06.915Z,BNB,-0.7589,1043000,761.3,1380.501743
2026-09-19T00:00:06.915Z,XRP,-1.0143,1909,1.397,1380.501743
2026-09-19T00:00:06.915Z,ADA,-1.1719,306.7,0.2248,1380.501743
2026-09-19T00:00:06.915Z,AVAX,0.0385,11330,8.204,1380.501743
2026-09-19T00:00:06.915Z,DOT,-1.0707,1549,1.1342,1380.501743
2026-09-19T00:00:06.915Z,LINK,-0.842,16740,12.229,1380.501743
2026-09-19T00:00:06.915Z,POL,0.0629,148,0.10714,1380.501743
2026-09-19T00:00:06.915Z,DOGE,-0.9657,119.6,0.08748,1380.501743
2026-09-19T00:00:06.915Z,TRX,-0.4866,464.6,0.33819,1380.501743
2026-09-19T00:00:06.915Z,XLM,-0.9473,264.2,0.19321,1380.501743
2026-09-19T00:00:06.915Z,SHIB,-0.5163,0.0075,5.461e-06,1380.501743
2026-09-19T00:00:06.915Z,BCH,-1.2139,348300,255.4,1380.501743
2026-09-19T00:00:06.915Z,UNI,0.1194,12250,8.863,1380.501743
2026-09-19T00:00:06.915Z,AAVE,-1.3538,190000,139.52,1380.501743
2026-09-19T00:00:06.915Z,SUSHI,-2.7277,334.1,0.2488,1380.501743
2026-09-19T00:00:06.915Z,LDO,-25.9512,399.8,0.3911,1380.501743
2026-09-19T00:00:06.915Z,ICP,-1.0746,3914,2.866,1380.501743
2026-09-19T00:00:06.915Z,NEAR,-1.8695,5095,3.761,1380.501743
2026-09-19T00:00:06.915Z,HBAR,-1.6496,107.6,0.07925,1380.501743
2026-09-19T00:00:06.915Z,XTZ,-3.5231,393.3,0.2953,1380.501743
2026-09-19T00:00:06.915Z,DYDX,1.7007,177.8,0.12664,1380.501743
2026-09-19T00:00:06.915Z,ARB,-0.6344,303.8,0.22147,1380.501743
2026-09-19T00:00:06.915Z,GMX,-4.5768,10200,7.743,1380.501743
2026-09-19T00:00:06.915Z,IMX,-9.6123,163.3,0.13087,1380.501743
2026-09-19T00:00:06.915Z,INJ,3.1872,9500,6.669,1380.501743
2026-09-19T00:00:06.915Z,GRT,5.7968,29.97,0.02052,1380.501743
2026-09-19T00:00:06.915Z,SUI,-0.7487,1116,0.8145,1380.501743
2026-09-19T00:00:06.915Z,HYPE,-1.0163,126400,92.501,1380.501743
2026-09-19T00:05:06.905Z,BTC,-0.8343,110700000,80862.9,1380.501743
2026-09-19T00:05:06.905Z,ETH,-0.9539,3568000,2609.46,1380.501743
2026-09-19T00:05:06.905Z,SOL,-0.8094,154200,112.61,1380.501743
2026-09-19T00:05:06.905Z,BNB,-0.6153,1043000,760.2,1380.501743
2026-09-19T00:05:06.905Z,XRP,-0.9505,1909,1.3961,1380.501743
2026-09-19T00:05:06.905Z,ADA,-0.7838,309,0.2256,1380.501743
2026-09-19T00:05:06.905Z,AVAX,0.0263,11330,8.205,1380.501743
2026-09-19T00:05:06.905Z,DOT,-1.0271,1549,1.1337,1380.501743
2026-09-19T00:05:06.905Z,LINK,-0.7771,16740,12.221,1380.501743
2026-09-19T00:05:06.905Z,POL,1.0533,148,0.10609,1380.501743
2026-09-19T00:05:06.905Z,DOGE,-0.807,119.6,0.08734,1380.501743
2026-09-19T00:05:06.905Z,TRX,-0.4601,464.6,0.3381,1380.501743
2026-09-19T00:05:06.905Z,XLM,-0.8005,264.4,0.19307,1380.501743
