checkedAt,coin,premium,korbitPrice,foreignPrice,usdKrwRate
2026-09-07T00:05:06.889Z,HBAR,1.3988,111.4,0.08139,1349.83747
2026-09-07T00:05:06.889Z,XTZ,0.3477,325.9,0.2406,1349.83747
2026-09-07T00:05:06.889Z,DYDX,-10.2243,149.2,0.12312,1349.83747
2026-09-07T00:05:06.889Z,ARB,0.6942,256.7,0.18886,1349.83747
2026-09-07T00:05:06.889Z,GMX,-5.3586,10160,7.953,1349.83747
2026-09-07T00:05:06.889Z,IMX,-1.7067,176,0.13265,1349.83747
2026-09-07T00:05:06.889Z,INJ,-10.3118,6460,5.336,1349.83747
2026-09-07T00:05:06.889Z,GRT,8.7787,28.75,0.01958,1349.83747
2026-09-07T00:05:06.889Z,SUI,1.0763,1105,0.8099,1349.83747
2026-09-07T00:05:06.889Z,HYPE,1.0249,119800,87.851,1349.83747
2026-09-07T00:10:06.887Z,BTC,0.9663,109477000,80327.6,1349.83747
2026-09-07T00:10:06.887Z,ETH,0.91,3425000,2514.46,1349.83747
2026-09-07T00:10:06.887Z,SOL,0.9021,145000,106.46,1349.83747
2026-09-07T00:10:06.887Z,BNB,-0.9675,1009000,754.8,1349.83747
2026-09-07T00:10:06.887Z,XRP,0.8661,1938,1.4234,1349.83747
2026-09-07T00:10:06.887Z,ADA,0.7489,304.9,0.2242,1349.83747
2026-09-07T00:10:06.887Z,AVAX,0.0134,10680,7.911,1349.83747
2026-09-07T00:10:06.887Z,DOT,0.0959,1331,0.9851,1349.83747
2026-09-07T00:10:06.887Z,LINK,0.7677,17990,13.226,1349.83747
2026-09-07T00:10:06.887Z,POL,-0.0079,132.8,0.09839,1349.83747
2026-09-07T00:10:06.887Z,DOGE,0.8298,123.8,0.09096,1349.83747
2026-09-07T00:10:06.887Z,TRX,1.5633,459.1,0.33488,1349.83747
2026-09-07T00:10:06.887Z,XLM,0.9184,256.1,0.188,1349.83747
2026-09-07T00:10:06.887Z,SHIB,1.8507,0.0076,0.000005528,1349.83747
2026-09-07T00:10:06.887Z,BCH,1.0687,355800,260.8,1349.83747
2026-09-07T00:10:06.887Z,UNI,0.2089,9800,7.245,1349.83747
2026-09-07T00:10:06.887Z,AAVE,-0.621,182800,136.27,1349.83747
2026-09-07T00:10:06.887Z,SUSHI,0.9899,340.8,0.25,1349.83747
2026-09-07T00:10:06.887Z,LDO,-13.5044,485,0.4154,1349.83747
2026-09-07T00:10:06.887Z,ICP,1.837,3750,2.728,1349.83747
2026-09-07T00:10:06.887Z,NEAR,2.0624,3345,2.428,1349.83747
2026-09-07T00:10:06.887Z,HBAR,1.2246,111.4,0.08153,1349.83747
2026-09-07T00:10:06.887Z,XTZ,0.2643,325.9,0.2408,1349.83747
2026-09-07T00:10:06.887Z,DYDX,-10.7102,149.2,0.12379,1349.83747
2026-09-07T00:10:06.887Z,ARB,0.6302,256.7,0.18898,1349.83747
2026-09-07T00:10:06.887Z,GMX,-5.4774,10160,7.963,1349.83747
2026-09-07T00:10:06.887Z,IMX,-1.9064,176,0.13292,1349.83747
2026-09-07T00:10:06.887Z,INJ,-10.7634,6460,5.363,1349.83747
2026-09-07T00:10:06.887Z,GRT,9.1689,28.75,0.01951,1349.83747
2026-09-07T00:10:06.887Z,SUI,0.6785,1105,0.8131,1349.83747
2026-09-07T00:10:06.887Z,HYPE,0.878,119800,87.979,1349.83747
2026-09-07T00:15:06.858Z,BTC,0.9651,109418000,80285.3,1349.83747
2026-09-07T00:15:06.858Z,ETH,0.9742,3427000,2514.33,1349.83747
2026-09-07T00:15:06.858Z,SOL,0.959,145000,106.4,1349.83747
2026-09-07T00:15:06.858Z,BNB,-0.9281,1009000,754.5,1349.83747
2026-09-07T00:15:06.858Z,XRP,0.9253,1939,1.4233,1349.83747
2026-09-07T00:15:06.858Z,ADA,1.1093,306.4,0.2245,1349.83747
2026-09-07T00:15:06.858Z,AVAX,0.0261,10680,7.91,1349.83747
2026-09-07T00:15:06.858Z,DOT,-0.5301,1331,0.9913,1349.83747
2026-09-07T00:15:06.858Z,LINK,0.4411,17990,13.269,1349.83747
2026-09-07T00:15:06.858Z,POL,0.1856,132.8,0.0982,1349.83747
2026-09-07T00:15:06.858Z,DOGE,0.8408,123.8,0.09095,1349.83747
2026-09-07T00:15:06.858Z,TRX,1.5572,459.1,0.3349,1349.83747
2026-09-07T00:15:06.858Z,XLM,0.8865,256.7,0.1885,1349.83747
2026-09-07T00:15:06.858Z,SHIB,1.7219,0.0076,0.000005535,1349.83747
2026-09-07T00:15:06.858Z,BCH,0.8753,355800,261.3,1349.83747
2026-09-07T00:15:06.858Z,UNI,0.3058,9800,7.238,1349.83747
2026-09-07T00:15:06.858Z,AAVE,-0.5627,182800,136.19,1349.83747
2026-09-07T00:15:06.858Z,SUSHI,1.4363,340.8,0.2489,1349.83747
2026-09-07T00:15:06.858Z,LDO,-13.5044,485,0.4154,1349.83747
2026-09-07T00:15:06.858Z,ICP,1.465,3750,2.738,1349.83747
2026-09-07T00:15:06.858Z,NEAR,2.4845,3345,2.418,1349.83747
2026-09-07T00:15:06.858Z,HBAR,1.1998,111.4,0.08155,1349.83747
2026-09-07T00:15:06.858Z,XTZ,0.4311,325.9,0.2404,1349.83747
2026-09-07T00:15:06.858Z,DYDX,-10.7102,149.2,0.12379,1349.83747
2026-09-07T00:15:06.858Z,ARB,0.1427,256.7,0.1899,1349.83747
2026-09-07T00:15:06.858Z,GMX,-5.5841,10160,7.972,1349.83747
2026-09-07T00:15:06.858Z,IMX,-2.1419,176,0.13324,1349.83747
2026-09-07T00:15:06.858Z,INJ,-11.2104,6460,5.39,1349.83747
2026-09-07T00:15:06.858Z,GRT,8.8899,28.75,0.01956,1349.83747
2026-09-07T00:15:06.858Z,SUI,1.0677,1112,0.8151,1349.83747
2026-09-07T00:15:06.858Z,HYPE,1.0138,119900,87.934,1349.83747
2026-09-07T00:20:06.888Z,BTC,0.9798,109109000,80046.9,1349.83747
2026-09-07T00:20:06.888Z,ETH,0.9061,3418000,2509.42,1349.83747
2026-09-07T00:20:06.888Z,SOL,0.8032,144300,106.05,1349.83747
2026-09-07T00:20:06.888Z,BNB,-0.5987,1009000,752,1349.83747
2026-09-07T00:20:06.888Z,XRP,0.8514,1932,1.4192,1349.83747
2026-09-07T00:20:06.888Z,ADA,0.8416,304.5,0.2237,1349.83747
2026-09-07T00:20:06.888Z,AVAX,0.3178,10680,7.887,1349.83747
2026-09-07T00:20:06.888Z,DOT,-1.188,1331,0.9979,1349.83747
2026-09-07T00:20:06.888Z,LINK,0.6459,17990,13.242,1349.83747
2026-09-07T00:20:06.888Z,POL,0.4515,132.8,0.09794,1349.83747
2026-09-07T00:20:06.888Z,DOGE,1.0631,123.8,0.09075,1349.83747
2026-09-07T00:20:06.888Z,TRX,0.983,456.3,0.33475,1349.83747
2026-09-07T00:20:06.888Z,XLM,1.2353,257,0.18807,1349.83747
2026-09-07T00:20:06.888Z,SHIB,1.9798,0.0076,0.000005521,1349.83747
2026-09-07T00:20:06.888Z,BCH,1.1463,355800,260.6,1349.83747
2026-09-07T00:20:06.888Z,UNI,0.4168,9800,7.23,1349.83747
2026-09-07T00:20:06.888Z,AAVE,-0.1153,182800,135.58,1349.83747
2026-09-07T00:20:06.888Z,SUSHI,1.8044,340.8,0.248,1349.83747
2026-09-07T00:20:06.888Z,LDO,-13.3584,485,0.4147,1349.83747
2026-09-07T00:20:06.888Z,ICP,1.391,3750,2.74,1349.83747
2026-09-07T00:20:06.888Z,NEAR,2.2731,3345,2.423,1349.83747
2026-09-07T00:20:06.888Z,HBAR,1.3614,111.4,0.08142,1349.83747
2026-09-07T00:20:06.888Z,XTZ,0.4729,325.9,0.2403,1349.83747
2026-09-07T00:20:06.888Z,DYDX,-10.9548,149.2,0.12413,1349.83747
2026-09-07T00:20:06.888Z,ARB,0.0532,256.7,0.19007,1349.83747
2026-09-07T00:20:06.888Z,GMX,-5.4299,10160,7.959,1349.83747
2026-09-07T00:20:06.888Z,IMX,-1.8694,176,0.13287,1349.83747
2026-09-07T00:20:06.888Z,INJ,-10.4126,6460,5.342,1349.83747
2026-09-07T00:20:06.888Z,GRT,9.7314,28.75,0.01941,1349.83747
2026-09-07T00:20:06.888Z,SUI,1.3412,1112,0.8129,1349.83747
2026-09-07T00:20:06.888Z,HYPE,1.1862,119800,87.711,1349.83747
2026-09-07T00:25:07.090Z,BTC,0.9667,109181000,80110.1,1349.83747
2026-09-07T00:25:07.090Z,ETH,0.7932,3418000,2512.23,1349.83747
2026-09-07T00:25:07.090Z,SOL,0.7272,144300,106.13,1349.83747
2026-09-07T00:25:07.090Z,BNB,-0.5326,1009000,751.5,1349.83747
2026-09-07T00:25:07.090Z,XRP,0.9012,1932,1.4185,1349.83747
2026-09-07T00:25:07.090Z,ADA,0.7066,304.5,0.224,1349.83747
2026-09-07T00:25:07.090Z,AVAX,0.0387,10680,7.909,1349.83747
2026-09-07T00:25:07.090Z,DOT,0.7659,1358,0.9984,1349.83747
2026-09-07T00:25:07.090Z,LINK,1.1288,18120,13.274,1349.83747
2026-09-07T00:25:07.090Z,POL,0.3593,132.8,0.09803,1349.83747
2026-09-07T00:25:07.090Z,DOGE,1.0965,123.8,0.09072,1349.83747
2026-09-07T00:25:07.090Z,TRX,0.9197,456.3,0.33496,1349.83747
2026-09-07T00:25:07.090Z,XLM,1.0635,256.1,0.18773,1349.83747
2026-09-07T00:25:07.090Z,SHIB,1.906,0.0076,5.525e-06,1349.83747
2026-09-07T00:25:07.090Z,BCH,1.224,355800,260.4,1349.83747
2026-09-07T00:25:07.090Z,UNI,0.126,9800,7.251,1349.83747
2026-09-07T00:25:07.090Z,AAVE,-0.1668,182800,135.65,1349.83747
2026-09-07T00:25:07.090Z,SUSHI,1.3141,340.8,0.2492,1349.83747
2026-09-07T00:25:07.090Z,LDO,-13.3584,485,0.4147,1349.83747
2026-09-07T00:25:07.090Z,ICP,1.2801,3750,2.743,1349.83747
2026-09-07T00:25:07.090Z,NEAR,2.1466,3345,2.426,1349.83747
2026-09-07T00:25:07.090Z,HBAR,1.1874,111.4,0.08156,1349.83747
2026-09-07T00:25:07.090Z,XTZ,0.2643,325.9,0.2408,1349.83747
2026-09-07T00:25:07.090Z,DYDX,-10.9835,149.2,0.12417,1349.83747
2026-09-07T00:25:07.090Z,ARB,0.4336,256.7,0.18935,1349.83747
2026-09-07T00:25:07.090Z,GMX,-5.2871,10160,7.947,1349.83747
2026-09-07T00:25:07.090Z,IMX,-1.9654,176,0.133,1349.83747
2026-09-07T00:25:07.090Z,INJ,-10.2445,6460,5.332,1349.83747
2026-09-07T00:25:07.090Z,GRT,9.8446,28.75,0.01939,1349.83747
2026-09-07T00:25:07.090Z,SUI,1.2416,1112,0.8137,1349.83747
2026-09-07T00:25:07.090Z,HYPE,0.9831,119400,87.594,1349.83747
2026-09-07T00:30:06.905Z,BTC,0.8488,109169000,80195,1349.83747
2026-09-07T00:30:06.905Z,ETH,0.6765,3421000,2517.35,1349.83747
2026-09-07T00:30:06.905Z,SOL,0.8069,144700,106.34,1349.83747
2026-09-07T00:30:06.905Z,BNB,-0.6648,1009000,752.5,1349.83747
2026-09-07T00:30:06.905Z,XRP,0.8067,1934,1.4213,1349.83747
2026-09-07T00:30:06.905Z,ADA,0.6912,306.9,0.2258,1349.83747
2026-09-07T00:30:06.905Z,AVAX,-0.4271,10680,7.946,1349.83747
2026-09-07T00:30:06.905Z,DOT,-0.3717,1358,1.0098,1349.83747
2026-09-07T00:30:06.905Z,LINK,1.2585,18120,13.257,1349.83747
2026-09-07T00:30:06.905Z,POL,0.2366,132.8,0.09815,1349.83747
2026-09-07T00:30:06.905Z,DOGE,0.7372,123.7,0.09097,1349.83747
2026-09-07T00:30:06.905Z,TRX,0.9026,456.1,0.33487,1349.83747
2026-09-07T00:30:06.905Z,XLM,0.7774,256.3,0.18841,1349.83747
2026-09-07T00:30:06.905Z,SHIB,1.5751,0.0076,5.543e-06,1349.83747
2026-09-07T00:30:06.905Z,BCH,0.9526,355800,261.1,1349.83747
2026-09-07T00:30:06.905Z,UNI,0.3197,9800,7.237,1349.83747
2026-09-07T00:30:06.905Z,AAVE,-0.4237,182800,136,1349.83747
2026-09-07T00:30:06.905Z,SUSHI,1.5995,340.8,0.2485,1349.83747
2026-09-07T00:30:06.905Z,LDO,-13.5461,485,0.4156,1349.83747
2026-09-07T00:30:06.905Z,ICP,0.7292,3750,2.758,1349.83747
2026-09-07T00:30:06.905Z,NEAR,2.3575,3345,2.421,1349.83747
2026-09-07T00:30:06.905Z,HBAR,0.755,111.4,0.08191,1349.83747
2026-09-07T00:30:06.905Z,XTZ,0.306,325.9,0.2407,1349.83747
2026-09-07T00:30:06.905Z,DYDX,-11.0694,149.2,0.12429,1349.83747
2026-09-07T00:30:06.905Z,ARB,0.5504,256.7,0.18913,1349.83747
2026-09-07T00:30:06.905Z,GMX,-5.2871,10160,7.947,1349.83747
2026-09-07T00:30:06.905Z,IMX,-2.0611,176,0.13313,1349.83747
2026-09-07T00:30:06.905Z,INJ,-11.4404,6460,5.404,1349.83747
2026-09-07T00:30:06.905Z,GRT,9.562,28.75,0.01944,1349.83747
2026-09-07T00:30:06.905Z,SUI,0.9935,1118,0.8201,1349.83747
2026-09-07T00:30:06.905Z,HYPE,0.7455,119300,87.727,1349.83747
2026-09-07T00:35:06.944Z,BTC,0.7747,108984000,80117.9,1349.83747
2026-09-07T00:35:06.944Z,ETH,0.7238,3418000,2513.96,1349.83747
2026-09-07T00:35:06.944Z,SOL,0.7937,144300,106.06,1349.83747
2026-09-07T00:35:06.944Z,BNB,-0.5591,1009000,751.7,1349.83747
2026-09-07T00:35:06.944Z,XRP,0.7733,1932,1.4203,1349.83747
2026-09-07T00:35:06.944Z,ADA,1.2501,307.1,0.2247,1349.83747
2026-09-07T00:35:06.944Z,AVAX,-0.0876,10680,7.919,1349.83747
2026-09-07T00:35:06.944Z,DOT,-0.0351,1358,1.0064,1349.83747
2026-09-07T00:35:06.944Z,LINK,0.601,18020,13.27,1349.83747
2026-09-07T00:35:06.944Z,POL,0.431,132.8,0.09796,1349.83747
2026-09-07T00:35:06.944Z,DOGE,0.8187,123.8,0.09097,1349.83747
2026-09-07T00:35:06.944Z,TRX,0.8785,456.1,0.33495,1349.83747
2026-09-07T00:35:06.944Z,XLM,0.8932,255.9,0.1879,1349.83747
2026-09-07T00:35:06.944Z,SHIB,1.8323,0.0076,5.529e-06,1349.83747
2026-09-07T00:35:06.944Z,BCH,1.1851,355800,260.5,1349.83747
2026-09-07T00:35:06.944Z,UNI,0.4307,9800,7.229,1349.83747
2026-09-07T00:35:06.944Z,AAVE,-0.4237,182800,136,1349.83747
2026-09-07T00:35:06.944Z,SUSHI,2.2165,340.8,0.247,1349.83747
2026-09-07T00:35:06.944Z,LDO,-13.6292,485,0.416,1349.83747
2026-09-07T00:35:06.944Z,ICP,0.9122,3750,2.753,1349.83747
2026-09-07T00:35:06.944Z,NEAR,2.3153,3345,2.422,1349.83747
2026-09-07T00:35:06.944Z,HBAR,0.7182,111.4,0.08194,1349.83747
2026-09-07T00:35:06.944Z,XTZ,0.306,325.9,0.2407,1349.83747
2026-09-07T00:35:06.944Z,DYDX,-10.7463,149.2,0.12384,1349.83747
2026-09-07T00:35:06.944Z,ARB,-0.0152,256.7,0.1902,1349.83747
2026-09-07T00:35:06.944Z,GMX,-5.5723,10160,7.971,1349.83747
2026-09-07T00:35:06.944Z,IMX,-2.1273,176,0.13322,1349.83747
2026-09-07T00:35:06.944Z,INJ,-5.9929,6950,5.477,1349.83747
2026-09-07T00:35:06.944Z,GRT,9.7879,28.75,0.0194,1349.83747
2026-09-07T00:35:06.944Z,SUI,1.1292,1118,0.819,1349.83747
2026-09-07T00:35:06.944Z,HYPE,0.8656,119400,87.696,1349.83747
2026-09-07T00:40:06.931Z,BTC,0.9559,108911000,80114.8,1346.56492
2026-09-07T00:40:06.931Z,ETH,0.9706,3418000,2513.91,1346.56492
2026-09-07T00:40:06.931Z,SOL,0.8286,144000,106.06,1346.56492
2026-09-07T00:40:06.931Z,BNB,-0.4366,1009000,752.6,1346.56492
2026-09-07T00:40:06.931Z,XRP,0.9517,1931,1.4205,1346.56492
2026-09-07T00:40:06.931Z,ADA,0.7314,305.6,0.2253,1346.56492
2026-09-07T00:40:06.931Z,AVAX,0.1173,10680,7.922,1346.56492
2026-09-07T00:40:06.931Z,DOT,0.6685,1382,1.0195,1346.56492
2026-09-07T00:40:06.931Z,LINK,0.7867,18000,13.263,1346.56492
2026-09-07T00:40:06.931Z,POL,0.5724,132.8,0.09806,1346.56492
2026-09-07T00:40:06.931Z,DOGE,0.9226,123.6,0.09095,1346.56492
2026-09-07T00:40:06.931Z,TRX,0.9816,455.5,0.33498,1346.56492
2026-09-07T00:40:06.931Z,XLM,0.8379,255.9,0.18846,1346.56492
2026-09-07T00:40:06.931Z,SHIB,2.0244,0.0076,5.532e-06,1346.56492
2026-09-07T00:40:06.931Z,BCH,1.3532,355800,260.7,1346.56492
2026-09-07T00:40:06.931Z,UNI,0.4802,9800,7.243,1346.56492
2026-09-07T00:40:06.931Z,AAVE,-0.1009,182800,135.89,1346.56492
2026-09-07T00:40:06.931Z,SUSHI,0.8267,332.5,0.2449,1346.56492
2026-09-07T00:40:06.931Z,LDO,-13.2734,485,0.4153,1346.56492
2026-09-07T00:40:06.931Z,ICP,1.231,3750,2.751,1346.56492
2026-09-07T00:40:06.931Z,NEAR,2.7761,3345,2.417,1346.56492
2026-09-07T00:40:06.931Z,HBAR,0.7784,111.4,0.08209,1346.56492
2026-09-07T00:40:06.931Z,XTZ,0.508,325.9,0.2408,1346.56492
2026-09-07T00:40:06.931Z,DYDX,-10.4643,149.2,0.12375,1346.56492
2026-09-07T00:40:06.931Z,ARB,-0.0926,256.7,0.19081,1346.56492
2026-09-07T00:40:06.931Z,GMX,-5.3666,10160,7.973,1346.56492
2026-09-07T00:40:06.931Z,IMX,-1.9188,176,0.13326,1346.56492
2026-09-07T00:40:06.931Z,INJ,-4.6503,6950,5.413,1346.56492
2026-09-07T00:40:06.931Z,GRT,9.8283,28.75,0.01944,1346.56492
2026-09-07T00:40:06.931Z,SUI,1.2019,1118,0.8204,1346.56492
2026-09-07T00:40:06.931Z,HYPE,0.8344,119200,87.789,1346.56492
2026-09-07T00:45:07.058Z,BTC,0.8979,108840000,80108.6,1346.56492
2026-09-07T00:45:07.058Z,ETH,0.8443,3415000,2514.85,1346.56492
2026-09-07T00:45:07.058Z,SOL,0.8952,144000,105.99,1346.56492
2026-09-07T00:45:07.058Z,BNB,-0.4101,1009000,752.4,1346.56492
2026-09-07T00:45:07.058Z,XRP,0.8452,1931,1.422,1346.56492
2026-09-07T00:45:07.058Z,ADA,0.8559,307.2,0.2262,1346.56492
2026-09-07T00:45:07.058Z,AVAX,1.042,10780,7.923,1346.56492
2026-09-07T00:45:07.058Z,DOT,0.9755,1382,1.0164,1346.56492
2026-09-07T00:45:07.058Z,LINK,0.764,18000,13.266,1346.56492
2026-09-07T00:45:07.058Z,POL,0.5314,132.8,0.0981,1346.56492
2026-09-07T00:45:07.058Z,DOGE,0.8339,123.6,0.09103,1346.56492
2026-09-07T00:45:07.058Z,TRX,0.9564,455.4,0.33499,1346.56492
2026-09-07T00:45:07.058Z,XLM,0.6824,258,0.1903,1346.56492
2026-09-07T00:45:07.058Z,SHIB,1.9507,0.0076,5.536e-06,1346.56492
2026-09-07T00:45:07.058Z,BCH,1.2367,355800,261,1346.56492
2026-09-07T00:45:07.058Z,UNI,0.8142,9800,7.219,1346.56492
2026-09-07T00:45:07.058Z,AAVE,-0.123,182800,135.92,1346.56492
2026-09-07T00:45:07.058Z,SUSHI,1.1157,332.5,0.2442,1346.56492
2026-09-07T00:45:07.058Z,LDO,-13.2107,485,0.415,1346.56492
2026-09-07T00:45:07.058Z,ICP,1.231,3750,2.751,1346.56492
2026-09-07T00:45:07.058Z,NEAR,2.6911,3345,2.419,1346.56492
2026-09-07T00:45:07.058Z,HBAR,0.6436,111.4,0.0822,1346.56492
2026-09-07T00:45:07.058Z,XTZ,0.508,325.9,0.2408,1346.56492
2026-09-07T00:45:07.058Z,DYDX,-10.4498,149.2,0.12373,1346.56492
2026-09-07T00:45:07.058Z,ARB,0.328,256.7,0.19001,1346.56492
2026-09-07T00:45:07.058Z,GMX,-5.212,10160,7.96,1346.56492
2026-09-07T00:45:07.058Z,IMX,-2.0438,176,0.13343,1346.56492
2026-09-07T00:45:07.058Z,INJ,-4.5268,6950,5.406,1346.56492
2026-09-07T00:45:07.058Z,GRT,9.7154,28.75,0.01946,1346.56492
2026-09-07T00:45:07.058Z,SUI,1.4369,1118,0.8185,1346.56492
2026-09-07T00:45:07.058Z,HYPE,0.8402,119200,87.784,1346.56492
2026-09-07T00:50:07.102Z,BTC,0.8205,108755000,80107.5,1346.56492
2026-09-07T00:50:07.102Z,ETH,0.7725,3412000,2514.43,1346.56492
2026-09-07T00:50:07.102Z,SOL,0.768,143900,106.05,1346.56492
2026-09-07T00:50:07.102Z,BNB,-0.3969,1009000,752.3,1346.56492
2026-09-07T00:50:07.102Z,XRP,0.8304,1928,1.42,1346.56492
2026-09-07T00:50:07.102Z,ADA,1.0188,306.2,0.2251,1346.56492
2026-09-07T00:50:07.102Z,AVAX,0.9528,10780,7.93,1346.56492
2026-09-07T00:50:07.102Z,DOT,0.3339,1382,1.0229,1346.56492
2026-09-07T00:50:07.102Z,LINK,0.9973,17990,13.228,1346.56492
2026-09-07T00:50:07.102Z,POL,0.7265,132.8,0.09791,1346.56492
2026-09-07T00:50:07.102Z,DOGE,0.8672,123.6,0.091,1346.56492
2026-09-07T00:50:07.102Z,TRX,0.9896,455.4,0.33488,1346.56492
2026-09-07T00:50:07.102Z,XLM,1.3589,258,0.18903,1346.56492
2026-09-07T00:50:07.102Z,SHIB,2.0429,0.0076,5.531e-06,1346.56492
2026-09-07T00:50:07.102Z,BCH,1.47,355800,260.4,1346.56492
2026-09-07T00:50:07.102Z,UNI,1.3618,9800,7.18,1346.56492
2026-09-07T00:50:07.102Z,AAVE,0.2014,182800,135.48,1346.56492
2026-09-07T00:50:07.102Z,SUSHI,0.6623,332.5,0.2453,1346.56492
2026-09-07T00:50:07.102Z,LDO,-13.022,485,0.4141,1346.56492
2026-09-07T00:50:07.102Z,ICP,1.3784,3750,2.747,1346.56492
2026-09-07T00:50:07.102Z,NEAR,2.9892,3345,2.412,1346.56492
2026-09-07T00:50:07.102Z,HBAR,0.9137,111.4,0.08198,1346.56492
2026-09-07T00:50:07.102Z,XTZ,0.5915,325.9,0.2406,1346.56492
2026-09-07T00:50:07.102Z,DYDX,-10.486,149.2,0.12378,1346.56492
2026-09-07T00:50:07.102Z,ARB,0.2858,256.7,0.19009,1346.56492
2026-09-07T00:50:07.102Z,GMX,-5.045,10160,7.946,1346.56492
2026-09-07T00:50:07.102Z,IMX,-1.9041,176,0.13324,1346.56492
2026-09-07T00:50:07.102Z,INJ,-4.5268,6950,5.406,1346.56492
2026-09-07T00:50:07.102Z,GRT,9.9981,28.75,0.01941,1346.56492
2026-09-07T00:50:07.102Z,SUI,0.4143,1107,0.8187,1346.56492
2026-09-07T00:50:07.102Z,HYPE,0.9414,119200,87.696,1346.56492
2026-09-07T00:55:06.892Z,BTC,0.8285,108755000,80101.1,1346.56492
2026-09-07T00:55:06.892Z,ETH,0.8809,3412000,2511.73,1346.56492
2026-09-07T00:55:06.892Z,SOL,0.8856,144000,106,1346.56492
